encoder_embed_dim,encoder_layer_num,encoder_ffn_embed_dim_avg,encoder_self_attention_heads_avg,latency_mean_encoder,latency_std_encoder
640,6,1365.3333333333333,4.666666666666667,5.647019952535629,0.0541337679049927
512,6,1450.6666666666667,4.333333333333333,5.7070960104465485,0.0993209353883816
640,6,1536.0,5.666666666666667,5.703724026679993,0.0685660719203933
512,6,1194.6666666666667,5.666666666666667,5.691015988588333,0.0829651243500645
640,6,2218.6666666666665,4.333333333333333,5.92902797460556,0.0679271121128114
512,6,2048.0,7.0,5.63645401597023,0.0710930733139996
640,6,1877.3333333333333,5.666666666666667,6.371268033981323,0.0891346458160246
640,6,2304.0,5.666666666666667,5.824986010789871,0.093244433018037
512,6,1450.6666666666667,5.333333333333333,5.744475990533829,0.0736281106630492
512,6,1365.3333333333333,5.0,5.703025966882706,0.0861432588041141
512,6,1280.0,5.333333333333333,5.664976060390472,0.0845001320847615
640,6,1280.0,2.6666666666666665,5.934194058179855,0.1700648564665121
640,6,1792.0,4.666666666666667,5.861068040132523,0.1140809919400824
640,6,1365.3333333333333,4.0,5.697116017341614,0.0860933868374913
640,6,1365.3333333333333,3.0,5.655468016862869,0.0659841121025304
512,6,1280.0,3.6666666666666665,5.671169996261597,0.0793342088274801
512,6,1877.3333333333333,6.333333333333333,5.866991966962814,0.1227984971062884
512,6,1706.6666666666667,4.0,6.173677980899811,0.072208729747927
512,6,1962.6666666666667,3.6666666666666665,5.72761395573616,0.1255101562781996
512,6,1280.0,4.666666666666667,5.653878062963486,0.0867314837264375
640,6,1962.6666666666667,4.0,5.666636019945145,0.0499884017510705
640,6,1621.3333333333333,4.0,5.694133967161179,0.0707242895899469
512,6,1450.6666666666667,5.333333333333333,5.7206040024757385,0.0647942136768008
640,6,2304.0,5.0,5.707378059625626,0.0639520218551814
640,6,1450.6666666666667,6.333333333333333,5.626002013683319,0.073236161832538
512,6,1706.6666666666667,5.333333333333333,5.658060073852539,0.0637618282552722
512,6,1621.3333333333333,5.666666666666667,5.624680042266846,0.0388036376055974
640,6,2048.0,6.333333333333333,5.604155957698822,0.0267470942648271
512,6,2133.333333333333,6.666666666666667,5.603754013776779,0.020177151386803
640,6,1877.3333333333333,7.0,5.950098007917404,0.0167938850044734
640,6,1365.3333333333333,4.666666666666667,5.601592034101486,0.0121885861211268
640,6,1536.0,4.333333333333333,5.916803956031799,0.1063297923388784
640,6,1450.6666666666667,4.333333333333333,5.826207965612412,0.1022485978932195
640,6,1877.3333333333333,4.0,5.868325978517532,0.058577689916515
512,6,1962.6666666666667,6.333333333333333,5.834976017475128,0.0280993430335148
512,6,1792.0,4.666666666666667,5.857225924730301,0.0313196845038955
640,6,2218.6666666666665,4.0,7.138116002082825,0.0842491859709359
512,6,1877.3333333333333,4.666666666666667,8.976601988077164,0.8602985356280354
640,6,2304.0,4.333333333333333,7.009399980306625,0.0396216996033828
640,6,1365.3333333333333,5.333333333333333,6.985834002494812,0.0555748658665384
512,6,1706.6666666666667,5.333333333333333,7.402704030275345,0.0918608897269105
512,6,1365.3333333333333,5.333333333333333,6.996217995882034,0.0368880967635377
512,6,2474.6666666666665,4.333333333333333,6.985680043697357,0.0152225530268861
512,6,2218.6666666666665,2.333333333333333,6.982555955648422,0.0384049699384779
640,6,2048.0,4.0,7.037898033857346,0.0498417507456631
512,6,2133.333333333333,2.333333333333333,6.990748018026352,0.0258428179325439
512,6,1536.0,5.0,7.041860014200211,0.067133183274058
512,6,2304.0,3.6666666666666665,7.86760002374649,0.0244176212513557
640,6,1365.3333333333333,5.0,7.0121219754219055,0.0587770156968444
640,6,1962.6666666666667,5.0,6.993680030107498,0.0322509648928307
512,6,2304.0,5.0,7.361003935337067,0.0432015308973359
512,6,1365.3333333333333,5.333333333333333,8.474761962890625,0.0191114990589905
512,6,1109.3333333333333,4.0,7.006431996822357,0.0426131440456133
640,6,1536.0,4.666666666666667,6.989990025758743,0.0305931729484134
640,6,1877.3333333333333,5.0,8.438376009464264,0.0110841197794941
512,6,2730.6666666666665,7.0,7.467728018760681,0.0616437193893717
512,6,1194.6666666666667,6.666666666666667,7.002136021852493,0.0454841254850815
512,6,2474.6666666666665,4.666666666666667,7.009038090705872,0.0444627022008383
512,6,2389.333333333333,4.0,7.011939972639084,0.0369721909886271
512,6,1536.0,4.0,7.091231942176819,0.1143116910874872
640,6,1706.6666666666667,6.0,7.055281966924667,0.0882945773944473
512,6,2389.333333333333,3.6666666666666665,7.02294796705246,0.043419044963943
640,6,1365.3333333333333,5.0,7.0867339968681335,0.0776775992393895
640,6,1365.3333333333333,4.333333333333333,7.120887994766235,0.1001320530939933
640,6,1365.3333333333333,3.333333333333333,7.043843984603882,0.0661706770749361
512,6,1621.3333333333333,2.6666666666666665,7.038062006235123,0.0694157713124055
512,6,1706.6666666666667,4.333333333333333,7.0061759650707245,0.0531433422380358
512,6,1536.0,4.0,7.087977975606918,0.0728217758579786
640,6,1877.3333333333333,5.333333333333333,6.9749680161476135,0.0148777923647049
512,6,2474.6666666666665,5.0,7.040591984987259,0.0681880144780716
640,6,853.3333333333334,5.0,7.814749926328659,0.1901863009982086
512,6,938.6666666666666,3.6666666666666665,7.876316010951996,0.0898333329225629
512,6,1792.0,4.666666666666667,7.016433954238892,0.0449850043635397
640,6,1024.0,5.333333333333333,7.01554200053215,0.0411335997483467
512,6,2048.0,5.0,8.464114010334015,0.0226298344666716
640,6,1365.3333333333333,4.0,6.988529980182648,0.0243549282348279
512,6,1621.3333333333333,4.333333333333333,7.032680004835129,0.0593004772917567
512,6,2218.6666666666665,4.0,7.053437978029251,0.0585238723231207
512,6,1194.6666666666667,4.0,7.004751920700073,0.0387506093054505
640,6,1792.0,6.333333333333333,7.087300002574921,0.0725738688193662
512,6,1450.6666666666667,4.666666666666667,7.698724001646042,0.069630173036147
640,6,1194.6666666666667,5.666666666666667,7.088599979877472,0.0800075373962082
512,6,1194.6666666666667,4.666666666666667,7.009750068187714,0.0385091006495089
512,6,1450.6666666666667,4.666666666666667,7.041484117507935,0.052550798650121
512,6,2048.0,5.0,7.024912029504776,0.047748861219868
640,6,1962.6666666666667,4.333333333333333,7.418208032846451,0.0887048495669867
512,6,2218.6666666666665,4.333333333333333,7.05143204331398,0.0474518834825648
640,6,2048.0,4.666666666666667,7.009964048862457,0.0565585650095357
512,6,1450.6666666666667,4.666666666666667,7.060215979814529,0.0600689787167123
512,6,1792.0,4.0,7.081923931837082,0.0768009026996864
640,6,1536.0,5.666666666666667,7.178004026412964,0.0815667423537372
512,6,1877.3333333333333,5.333333333333333,6.977266013622284,0.0124879676352964
640,6,2048.0,5.0,7.713318020105362,0.1102760143292676
512,6,2048.0,6.0,7.352838009595871,0.0698746547734925
512,6,1877.3333333333333,5.333333333333333,5.711658000946045,0.1117547873476536
640,6,1280.0,5.0,5.57943394780159,0.0331768512728351
512,6,2048.0,3.6666666666666665,6.428052008152008,0.0468231607512402
640,6,1621.3333333333333,5.0,5.961732000112534,0.0396417859267248
640,6,2048.0,5.333333333333333,5.580313980579376,0.040423749758186
512,6,1194.6666666666667,5.666666666666667,5.592825949192047,0.0599223597269478
512,6,1792.0,4.666666666666667,5.551558017730713,0.0352417681861031
640,6,1536.0,2.333333333333333,5.55186802148819,0.0117741279190901
640,6,1109.3333333333333,5.666666666666667,5.591650038957596,0.0600275389602784
512,6,1877.3333333333333,5.333333333333333,5.56403398513794,0.0292937188736802
512,6,1280.0,6.333333333333333,5.978558003902435,0.0574980046235119
512,6,1536.0,5.666666666666667,5.558351963758469,0.0148121795463408
640,6,1877.3333333333333,5.0,5.59800598025322,0.0454871585879155
512,6,1280.0,6.0,5.581919997930527,0.0405202567620034
640,6,1621.3333333333333,5.0,5.420796036720276,0.0247057853558584
640,6,1962.6666666666667,6.666666666666667,5.5150580406188965,0.0428399697786252
512,6,1024.0,7.0,5.416616022586823,0.0186532524850306
512,6,1621.3333333333333,6.666666666666667,5.900161951780319,0.0505244056721687
640,6,1706.6666666666667,5.333333333333333,5.44147402048111,0.0360337656556975
512,6,2048.0,4.666666666666667,5.726797938346863,0.0664974426020942
640,6,1792.0,4.333333333333333,5.623581975698471,0.0991855595938735
640,6,1024.0,4.333333333333333,5.921579957008362,0.0434085239658227
640,6,2389.333333333333,4.666666666666667,5.602896004915237,0.0867962288635251
512,6,1792.0,3.333333333333333,5.561379998922348,0.0343192124628998
512,6,1962.6666666666667,4.333333333333333,5.909174025058746,0.0305147053941679
640,6,1706.6666666666667,4.0,5.813861966133118,0.0686022713790821
640,6,2133.333333333333,3.333333333333333,6.149832040071487,0.1154086012247946
640,6,1706.6666666666667,4.333333333333333,5.85970401763916,0.0609796061901708
512,6,853.3333333333334,6.666666666666667,5.820542007684708,0.0440688702636027
512,6,1024.0,4.333333333333333,5.926072001457214,0.0421074333512456
512,6,1792.0,3.6666666666666665,5.802751988172531,0.0372296691038054
640,6,2048.0,5.0,5.708567976951599,0.1037264137842925
512,6,1280.0,4.333333333333333,5.589202046394348,0.0452001362574098
512,6,2389.333333333333,4.0,5.5936920046806335,0.0356516724937831
640,6,1621.3333333333333,5.333333333333333,5.796186059713364,0.0247394563480148
512,6,1962.6666666666667,5.666666666666667,5.781155973672867,0.0216999206936647
512,6,2048.0,4.333333333333333,5.878220051527023,0.0495745537077701
640,6,1280.0,4.0,5.574480026960373,0.0352480236984172
640,6,1877.3333333333333,3.6666666666666665,5.793658018112183,0.0440671545969233
512,6,2048.0,3.6666666666666665,5.83216604590416,0.0533555813817946
640,6,1450.6666666666667,4.0,5.543240010738373,0.0239336581232254
640,6,853.3333333333334,4.666666666666667,5.906190007925034,0.0529704590121054
640,6,1280.0,5.0,5.619636029005051,0.0493008597916677
512,6,2389.333333333333,5.0,5.9316500425338745,0.0345903208485858
512,6,1877.3333333333333,4.0,6.1677360236644745,0.097378498644888
512,6,1536.0,5.0,5.796335995197296,0.03090947124656
640,6,1450.6666666666667,5.666666666666667,5.7855300307273865,0.141112156873097
640,6,1877.3333333333333,5.666666666666667,5.545951992273331,0.0273596375428574
512,6,2133.333333333333,3.0,5.788089990615845,0.0508869609496377
640,6,853.3333333333334,5.333333333333333,5.796608030796051,0.0391293440979664
640,6,1962.6666666666667,6.333333333333333,5.905523955821991,0.0417694883631097
640,6,1706.6666666666667,6.333333333333333,5.570277959108353,0.0377674212549413
640,6,1365.3333333333333,5.333333333333333,5.610035985708237,0.0888473137550161
640,6,2218.6666666666665,6.666666666666667,5.8670079708099365,0.0616762557098159
512,6,1024.0,5.666666666666667,5.787939995527268,0.0314691874851968
640,6,1024.0,3.6666666666666665,5.803288012742996,0.0359401808162726
640,6,1792.0,6.333333333333333,5.772938013076782,0.0395848337840716
640,6,1194.6666666666667,3.0,5.581285983324051,0.0410911936054777
640,6,2389.333333333333,4.333333333333333,5.748133987188339,0.0991783327445505
640,6,1536.0,6.333333333333333,5.6950399577617645,0.0926031380572148
640,6,2218.6666666666665,4.333333333333333,5.827280014753342,0.0398284068162206
640,6,2218.6666666666665,6.333333333333333,5.593293964862824,0.0532572409276527
512,6,1280.0,4.333333333333333,5.774626046419144,0.0706065644241694
512,6,1706.6666666666667,4.666666666666667,5.876377999782562,0.068340725952337
640,6,1621.3333333333333,6.666666666666667,5.673208028078079,0.0932284329285221
512,6,1621.3333333333333,5.333333333333333,5.599260032176971,0.0498739222274718
640,6,1792.0,4.333333333333333,5.623274028301239,0.0586678238235475
640,6,1962.6666666666667,3.0,5.547520011663437,0.0291718331114133
512,6,2133.333333333333,5.666666666666667,5.788552075624466,0.0362662169584855
512,6,1621.3333333333333,5.666666666666667,5.675452023744583,0.1298671030378948
640,6,2389.333333333333,4.0,5.672287970781326,0.0789743119525983
512,6,1877.3333333333333,3.6666666666666665,6.637270003557205,0.0085818090614825
640,6,1792.0,4.0,5.619400024414063,0.0555371686671369
640,6,1706.6666666666667,4.333333333333333,6.402191996574402,0.0469034889778093
640,6,1536.0,7.0,5.713059991598129,0.0949676063681772
512,6,2048.0,3.6666666666666665,5.620952039957047,0.0668160571823256
512,6,1450.6666666666667,5.666666666666667,5.601065993309021,0.043506993394737
512,6,2389.333333333333,4.666666666666667,5.705595970153809,0.1059444793392289
640,6,1706.6666666666667,5.0,5.802643954753876,0.0304032844294345
512,6,1877.3333333333333,6.0,5.614298045635223,0.0387183556742879
640,6,1365.3333333333333,6.0,5.578216016292572,0.0398258507736749
640,6,1877.3333333333333,5.333333333333333,5.588703989982605,0.0387064854382042
640,6,938.6666666666666,4.0,5.870848000049591,0.2352974321428894
640,6,1877.3333333333333,5.333333333333333,5.590541958808899,0.0379192084773165
640,6,1365.3333333333333,3.333333333333333,5.810226023197174,0.0392918801767506
640,6,1536.0,4.333333333333333,6.571705996990204,0.0491369265476805
512,6,1280.0,5.0,5.599311947822571,0.0551742882340755
640,6,1280.0,5.333333333333333,5.715504020452499,0.0891157313767562
512,6,1536.0,5.333333333333333,5.646705985069275,0.0853133928615401
512,6,1024.0,4.666666666666667,6.044022053480148,0.0559159609759398
512,6,2730.6666666666665,4.666666666666667,6.000883996486664,0.1452691861194538
512,6,1365.3333333333333,6.0,5.800709992647171,0.0289923747657905
640,6,1024.0,3.6666666666666665,5.572814017534256,0.0341464224286756
512,6,2304.0,4.333333333333333,6.032167941331863,0.1137179287009993
640,6,1536.0,3.6666666666666665,5.667232006788254,0.0711766944593578
640,6,1792.0,3.6666666666666665,5.707167983055115,0.1136915838881747
640,6,1621.3333333333333,4.333333333333333,5.572806000709534,0.030015166846375
640,6,1792.0,5.333333333333333,5.594377964735031,0.0470952239415142
512,6,1109.3333333333333,4.0,5.984547942876816,0.1468165257029763
640,6,1706.6666666666667,5.333333333333333,5.624569922685623,0.0691039574984496
512,6,2048.0,3.0,5.614014059305191,0.0654883405311217
640,6,1450.6666666666667,4.666666666666667,5.807676017284393,0.0345377940704872
640,6,1536.0,3.333333333333333,5.792349994182587,0.0284909933959339
640,6,1877.3333333333333,4.333333333333333,5.687917977571487,0.104962047902442
640,6,1194.6666666666667,5.333333333333333,6.0917260348796844,0.0501882404428984
512,6,1792.0,5.0,5.602364003658295,0.0661072919098484
512,6,2304.0,4.666666666666667,6.054034024477005,0.0242969385997102
512,6,1706.6666666666667,4.666666666666667,5.794502019882202,0.0320389650757919
640,6,1280.0,6.0,5.779090017080307,0.0281063390153992
512,6,1194.6666666666667,4.333333333333333,5.582494050264359,0.0382206911933489
640,6,1621.3333333333333,4.333333333333333,5.572413980960846,0.0267138277710336
640,6,2048.0,5.666666666666667,5.784227997064591,0.0298906694134543
512,6,1792.0,3.6666666666666665,5.592795968055725,0.0335879595413469
640,6,1109.3333333333333,6.333333333333333,5.690046012401581,0.091553338738162
640,6,1024.0,6.0,5.568397998809815,0.0366686133162764
512,6,768.0,4.333333333333333,5.78686198592186,0.0339587995618635
640,6,2218.6666666666665,5.333333333333333,5.557272106409073,0.0317772820355213
512,6,1877.3333333333333,4.333333333333333,5.583541959524155,0.0430487744688332
640,6,1621.3333333333333,4.333333333333333,5.811513990163803,0.0425296549083937
512,6,1792.0,3.333333333333333,5.694554030895233,0.0922736119857217
640,6,2048.0,3.333333333333333,5.744221985340118,0.0446927093106906
640,6,1450.6666666666667,2.333333333333333,5.926097989082336,0.0866883056639122
640,6,1792.0,3.0,5.787341982126236,0.0328383536142544
640,6,1877.3333333333333,3.6666666666666665,5.783409953117371,0.0303086955999814
640,6,1280.0,3.6666666666666665,6.169313997030258,0.0551295975255611
640,6,2133.333333333333,4.0,5.82545405626297,0.0686240573561533
640,6,1365.3333333333333,4.333333333333333,5.638924062252045,0.0743114350129857
512,6,1450.6666666666667,4.0,5.917897969484329,0.020887373775051
512,6,2560.0,4.0,5.849651962518692,0.1337425109977172
512,6,1194.6666666666667,4.0,6.02565199136734,0.0905005402426871
512,6,1536.0,5.0,5.851412057876587,0.0396651864720906
512,6,2304.0,5.0,5.920480012893677,0.0353459744943089
640,6,2389.333333333333,5.666666666666667,5.937320023775101,0.0461009086534598
512,6,1365.3333333333333,5.0,5.944950014352799,0.0549590138283457
640,6,1536.0,5.666666666666667,5.789668023586273,0.0434985609696238
640,6,1962.6666666666667,4.333333333333333,5.729566007852554,0.0914509537639106
512,6,2389.333333333333,4.666666666666667,5.58543998003006,0.0433656259136798
512,6,1365.3333333333333,6.0,5.5820580422878265,0.0493365867588078
640,6,1536.0,5.333333333333333,5.584020018577576,0.0442110504382505
640,6,1365.3333333333333,5.0,5.57029801607132,0.0379647081216228
640,6,938.6666666666666,3.6666666666666665,5.863544046878815,0.0580435539132197
512,6,1621.3333333333333,6.333333333333333,6.04831200838089,0.0365133757001929
640,6,2048.0,4.0,5.804935991764069,0.0404065900286286
512,6,2048.0,5.0,5.622224003076553,0.0683490338340534
512,6,1365.3333333333333,6.0,5.588383972644806,0.0603667408667775
512,6,1706.6666666666667,4.333333333333333,6.177447944879532,0.0846006105344838
640,6,2133.333333333333,5.333333333333333,5.704209983348846,0.093717328381726
512,6,853.3333333333334,3.6666666666666665,5.743624001741409,0.047833089904056
512,6,2389.333333333333,4.333333333333333,5.837455987930298,0.0469617017286505
512,6,2304.0,6.333333333333333,5.700310051441193,0.0851575248270108
512,6,768.0,4.0,5.884214013814926,0.1298090599668187
512,6,1450.6666666666667,4.0,5.77608597278595,0.0558961281809807
640,6,1365.3333333333333,4.0,5.841071963310242,0.0638301910552145
640,6,1450.6666666666667,4.0,5.793686002492905,0.0403405902480971
512,6,1792.0,4.666666666666667,5.922045975923538,0.0310802490140809
640,6,1877.3333333333333,6.0,5.572733938694,0.0431646152780872
512,6,2133.333333333333,3.333333333333333,5.562593996524811,0.0314812818457303
512,6,2389.333333333333,8.0,5.692128002643585,0.0948297973867252
640,6,768.0,6.333333333333333,5.909868061542511,0.0300545006032512
512,6,2560.0,4.666666666666667,6.105358004570007,0.1504723174972047
512,6,1365.3333333333333,4.666666666666667,5.777091979980469,0.0351078487503567
640,6,1706.6666666666667,5.0,5.665215998888016,0.087247003696107
640,6,1962.6666666666667,4.333333333333333,5.7823759615421295,0.0330417493738481
640,6,1450.6666666666667,3.333333333333333,5.869489997625351,0.0650454974890711
512,6,1792.0,3.6666666666666665,6.016739994287491,0.0240116396905083
512,6,1280.0,5.666666666666667,5.791425973176956,0.039170263003909
640,6,1877.3333333333333,3.6666666666666665,5.674025982618332,0.0935111372027346
512,6,1792.0,6.0,5.930089980363846,0.0264516055463921
640,6,1536.0,5.666666666666667,5.784091949462891,0.0976605911085706
512,6,1962.6666666666667,4.666666666666667,5.71288001537323,0.0844592766101419
640,6,1024.0,5.333333333333333,5.686949998140335,0.1243627361344918
512,6,1706.6666666666667,5.0,5.782586008310318,0.0282412148624894
640,6,1450.6666666666667,4.666666666666667,5.820739924907684,0.0496230930117864
512,6,1536.0,7.333333333333333,5.958086013793945,0.0502694545656087
512,6,1536.0,3.6666666666666665,5.603272020816803,0.0707105433594179
512,6,1536.0,6.666666666666667,5.768642008304596,0.0198408881118305
640,6,2218.6666666666665,6.666666666666667,6.201983958482742,0.0642497635425576
640,6,1706.6666666666667,3.0,5.746813982725143,0.090518505800395
640,6,1109.3333333333333,4.666666666666667,5.781865954399109,0.0428746098609238
640,6,1962.6666666666667,5.666666666666667,5.585547983646393,0.0531098752306061
512,6,1706.6666666666667,5.333333333333333,5.834038019180298,0.0599261883241751
512,6,1962.6666666666667,5.0,6.252793937921524,0.1162790494793311
640,6,1194.6666666666667,6.333333333333333,5.793838024139404,0.0392496063898995
640,6,1792.0,4.0,5.936053961515427,0.0433347750323158
640,6,1877.3333333333333,4.333333333333333,5.907587945461273,0.0205108835992677
512,6,1706.6666666666667,5.333333333333333,5.789238005876541,0.0266837520376332
512,6,1109.3333333333333,4.0,5.789235979318619,0.0470237293234049
640,6,1280.0,5.333333333333333,5.878338068723679,0.0269135442986771
512,6,1706.6666666666667,4.666666666666667,5.974520057439804,0.0898291815535113
640,6,1706.6666666666667,3.6666666666666665,5.952592045068741,0.0478311089674797
640,6,2133.333333333333,5.0,5.692908018827438,0.1216671877324699
512,6,1365.3333333333333,4.666666666666667,5.605551987886429,0.1197461449481587
640,6,1450.6666666666667,4.333333333333333,5.815099984407425,0.0537954361497553
640,6,1365.3333333333333,5.666666666666667,5.8976059556007385,0.1057755613404459
512,6,1706.6666666666667,5.0,6.064315974712372,0.0278088384176894
640,6,1280.0,3.6666666666666665,6.033025979995728,0.053312324701323
512,6,1280.0,4.333333333333333,5.982249945402145,0.059130021651545
512,6,1706.6666666666667,5.333333333333333,5.693944036960602,0.1045449862406998
640,6,1706.6666666666667,5.0,6.04705998301506,0.1390624669446818
640,6,1621.3333333333333,3.6666666666666665,5.822795957326889,0.0376022038560184
640,6,1536.0,5.666666666666667,6.369588017463684,0.0272124124545812
512,6,1792.0,3.333333333333333,5.981022030115128,0.0673012814416982
640,6,2133.333333333333,3.6666666666666665,5.788134008646011,0.0435486195815777
512,6,2218.6666666666665,5.666666666666667,5.863777995109558,0.0539869841531112
640,6,1365.3333333333333,4.666666666666667,5.930325984954834,0.0392958773115409
512,6,1450.6666666666667,5.666666666666667,5.60509803891182,0.0782866583903272
512,6,1024.0,4.333333333333333,5.588346034288406,0.0370803502951899
512,6,1365.3333333333333,5.0,5.838177978992462,0.0542724259620409
512,6,1962.6666666666667,4.333333333333333,5.823040008544922,0.0505033138846663
640,6,1792.0,4.0,5.599890053272247,0.0598849968746286
640,6,1621.3333333333333,4.0,5.601200073957443,0.0372799865913263
512,6,1621.3333333333333,4.0,5.838827967643738,0.0406920251579319
640,6,1877.3333333333333,4.0,5.799127995967865,0.0223247730775685
512,6,1280.0,5.333333333333333,5.663561999797821,0.0789647858183413
640,6,1450.6666666666667,6.666666666666667,6.617372035980225,0.1550323249201474
512,6,1621.3333333333333,4.666666666666667,5.806229948997498,0.1488290379800814
512,6,1194.6666666666667,4.333333333333333,5.806567937135696,0.0467265969336957
512,6,1365.3333333333333,5.666666666666667,5.562404006719589,0.037465952597515
640,6,1450.6666666666667,4.666666666666667,5.883508026599884,0.1047701969572302
512,6,1962.6666666666667,4.666666666666667,5.544863998889923,0.0507011388989922
640,6,1109.3333333333333,5.666666666666667,6.181226044893265,0.0875999467244584
512,6,1365.3333333333333,7.0,5.55249810218811,0.0325657076226728
512,6,1877.3333333333333,2.6666666666666665,5.5620759427547455,0.0409240520403351
640,6,1706.6666666666667,4.666666666666667,5.729802042245865,0.1109088741420616
512,6,1536.0,5.333333333333333,5.631243973970413,0.0807724353675374
512,6,2389.333333333333,4.0,5.816370010375977,0.0215803943212554
512,6,2133.333333333333,3.0,5.946916043758392,0.105198747790236
640,6,1706.6666666666667,5.666666666666667,5.5515280067920685,0.0300876536996327
512,6,1024.0,5.333333333333333,5.800851970911026,0.0372473841644649
640,6,1536.0,3.6666666666666665,5.775675922632217,0.0404307661224258
640,6,2218.6666666666665,6.666666666666667,5.87225404381752,0.1078474389485031
512,6,1280.0,4.666666666666667,5.651949971914291,0.0922768101048633
640,6,1024.0,5.0,5.546409964561462,0.0393572878875173
640,6,768.0,6.666666666666667,5.813023954629898,0.07394822085536
512,6,1621.3333333333333,4.333333333333333,5.893984019756317,0.1407112429672567
512,6,1536.0,7.333333333333333,5.882329970598221,0.0738633631382703
640,6,2133.333333333333,4.0,5.843660086393356,0.0403869650250133
512,6,938.6666666666666,4.0,5.799756020307541,0.0240513131926938
512,6,1621.3333333333333,5.666666666666667,5.874792009592056,0.0622559615556614
640,6,1109.3333333333333,3.6666666666666665,6.1301480531692505,0.0804414178321602
640,6,1792.0,5.333333333333333,5.890639960765839,0.0489303133463669
640,6,1194.6666666666667,6.0,5.804783999919891,0.0325571527194866
640,6,1621.3333333333333,3.6666666666666665,5.953804016113281,0.0302736391550754
640,6,1792.0,3.333333333333333,5.711249977350235,0.1241686633727338
640,6,1450.6666666666667,4.333333333333333,5.832665979862213,0.0370012720621262
512,6,2218.6666666666665,4.0,5.860011965036392,0.1301338568517518
512,6,2218.6666666666665,4.0,5.788583993911743,0.0282554134521901
512,6,2304.0,4.666666666666667,5.690581947565079,0.0721474472100066
512,6,1792.0,4.0,5.556265980005264,0.0380535801503771
512,6,2048.0,6.0,6.077843993902206,0.0582075062640767
640,6,1109.3333333333333,4.0,5.694003999233246,0.1000802372599563
640,6,1706.6666666666667,5.333333333333333,5.79189395904541,0.0307142420553338
512,6,1706.6666666666667,3.6666666666666665,5.761738032102585,0.0646033458583784
512,6,1536.0,6.0,6.160486042499542,0.0845852731776739
640,6,1109.3333333333333,5.0,6.148507982492447,0.1917296800705719
512,6,1194.6666666666667,6.0,5.607656031847,0.0603269491743149
640,6,1536.0,4.0,5.581378012895584,0.056865822198928
512,6,2304.0,4.0,6.045747995376587,0.084088542796936
640,6,1536.0,6.666666666666667,5.807826012372971,0.1421748688828575
512,6,2133.333333333333,5.0,5.615096002817154,0.1035581451329214
512,6,2218.6666666666665,4.333333333333333,5.827017962932587,0.0404765549077821
512,6,1109.3333333333333,5.333333333333333,5.919065952301025,0.1283434123276042
640,6,1706.6666666666667,5.666666666666667,6.111506044864655,0.047615830534933
512,6,1365.3333333333333,5.666666666666667,5.566817998886108,0.0337239526381533
640,6,1536.0,5.666666666666667,5.916153967380524,0.0542745890756841
512,6,1194.6666666666667,5.0,5.857652068138123,0.0626840235419335
640,6,1194.6666666666667,3.6666666666666665,5.806129962205887,0.0466970823168156
640,6,1706.6666666666667,5.0,5.729777991771698,0.1688302464294593
640,6,2389.333333333333,2.333333333333333,5.954724013805389,0.0383647199123047
512,6,2133.333333333333,4.666666666666667,5.618249982595444,0.0888163971449695
512,6,1792.0,3.6666666666666665,5.58119997382164,0.0319806627896529
512,6,1194.6666666666667,4.0,5.583086013793945,0.0379634431032045
512,6,1536.0,5.0,5.834978014230728,0.0556259718016851
512,6,1536.0,6.333333333333333,5.518728017807007,0.0374055992218871
512,6,938.6666666666666,4.666666666666667,5.678889960050583,0.0971055870503089
512,6,2218.6666666666665,6.333333333333333,5.588521987199783,0.0359173610409423
640,6,1450.6666666666667,4.333333333333333,5.770125925540924,0.0247874241751185
640,6,1877.3333333333333,5.666666666666667,5.861535996198654,0.0611967831415235
640,6,2474.6666666666665,4.0,5.827578008174896,0.0725125536599289
512,6,2048.0,7.333333333333333,5.8464780151844025,0.0598253033150831
640,6,2218.6666666666665,3.6666666666666665,5.843616038560867,0.0326042856525109
640,6,938.6666666666666,5.0,5.584682017564774,0.0395731655123233
640,6,2218.6666666666665,5.333333333333333,5.5977340042591095,0.0383787322160266
512,6,1109.3333333333333,5.333333333333333,5.921628028154373,0.0293425167558814
512,6,1450.6666666666667,5.333333333333333,5.915537923574448,0.0702133475742803
640,6,1280.0,4.666666666666667,5.870831996202469,0.0464408292553055
640,6,1280.0,4.0,5.787146091461182,0.0311013851276484
640,6,2218.6666666666665,5.666666666666667,5.554621994495392,0.0286400610266044
640,6,1194.6666666666667,3.333333333333333,6.211310029029846,0.0849487207875281
640,6,1365.3333333333333,4.0,5.636306017637253,0.0882474460041578
512,6,1280.0,3.6666666666666665,5.735872030258179,0.3512533176580782
512,6,1877.3333333333333,5.666666666666667,5.905855983495712,0.0720734632003079
512,6,2048.0,5.333333333333333,5.872352033853531,0.0522381637974044
640,6,1365.3333333333333,4.0,5.636780023574829,0.0829982315736741
512,6,1706.6666666666667,5.0,6.008715987205505,0.1077729437619467
512,6,1706.6666666666667,4.666666666666667,5.652750015258789,0.1030375513025239
640,6,1536.0,3.0,5.717509984970093,0.1104541402158728
512,6,1706.6666666666667,6.333333333333333,5.682717978954315,0.0942625378102103
512,6,1365.3333333333333,4.666666666666667,5.912952035665512,0.0245472668182157
512,6,1365.3333333333333,5.666666666666667,5.66637995839119,0.1127611819945559
512,6,1962.6666666666667,2.6666666666666665,5.915819942951202,0.0323432671169296
