encoder_embed_dim,encoder_layer_num,encoder_ffn_embed_dim_0,encoder_ffn_embed_dim_1,encoder_ffn_embed_dim_2,encoder_ffn_embed_dim_3,encoder_ffn_embed_dim_4,encoder_ffn_embed_dim_5,encoder_ffn_embed_dim_6,encoder_ffn_embed_dim_7,encoder_ffn_embed_dim_8,encoder_ffn_embed_dim_9,encoder_ffn_embed_dim_10,encoder_ffn_embed_dim_11,encoder_self_attention_heads_0,encoder_self_attention_heads_1,encoder_self_attention_heads_2,encoder_self_attention_heads_3,encoder_self_attention_heads_4,encoder_self_attention_heads_5,encoder_self_attention_heads_6,encoder_self_attention_heads_7,encoder_self_attention_heads_8,encoder_self_attention_heads_9,encoder_self_attention_heads_10,encoder_self_attention_heads_11,latency,temp
768.0,10.0,3072.0,1024.0,512.0,3072.0,1024.0,3072.0,2048.0,512.0,3072.0,3072.0,-1.0,-1.0,6.0,4.0,2.0,6.0,6.0,2.0,2.0,6.0,12.0,4.0,-1.0,-1.0,2.13903125,58.0
768.0,10.0,3072.0,1024.0,512.0,3072.0,1024.0,3072.0,2048.0,512.0,3072.0,3072.0,-1.0,-1.0,6.0,4.0,2.0,6.0,6.0,2.0,2.0,6.0,12.0,4.0,-1.0,-1.0,2.030232666015625,59.0
768.0,10.0,3072.0,1024.0,512.0,3072.0,1024.0,3072.0,2048.0,512.0,3072.0,3072.0,-1.0,-1.0,6.0,4.0,2.0,6.0,6.0,2.0,2.0,6.0,12.0,4.0,-1.0,-1.0,2.11078759765625,60.0
768.0,10.0,3072.0,1024.0,512.0,3072.0,1024.0,3072.0,2048.0,512.0,3072.0,3072.0,-1.0,-1.0,6.0,4.0,2.0,6.0,6.0,2.0,2.0,6.0,12.0,4.0,-1.0,-1.0,2.04190478515625,61.0
768.0,10.0,3072.0,1024.0,512.0,3072.0,1024.0,3072.0,2048.0,512.0,3072.0,3072.0,-1.0,-1.0,6.0,4.0,2.0,6.0,6.0,2.0,2.0,6.0,12.0,4.0,-1.0,-1.0,2.0323729248046876,62.0
768.0,10.0,3072.0,1024.0,512.0,3072.0,1024.0,3072.0,2048.0,512.0,3072.0,3072.0,-1.0,-1.0,6.0,4.0,2.0,6.0,6.0,2.0,2.0,6.0,12.0,4.0,-1.0,-1.0,2.072278564453125,63.0
768.0,10.0,3072.0,1024.0,512.0,3072.0,1024.0,3072.0,2048.0,512.0,3072.0,3072.0,-1.0,-1.0,6.0,4.0,2.0,6.0,6.0,2.0,2.0,6.0,12.0,4.0,-1.0,-1.0,2.09213134765625,64.0
768.0,10.0,3072.0,1024.0,512.0,3072.0,1024.0,3072.0,2048.0,512.0,3072.0,3072.0,-1.0,-1.0,6.0,4.0,2.0,6.0,6.0,2.0,2.0,6.0,12.0,4.0,-1.0,-1.0,2.0460576171875,64.0
768.0,10.0,3072.0,1024.0,512.0,3072.0,1024.0,3072.0,2048.0,512.0,3072.0,3072.0,-1.0,-1.0,6.0,4.0,2.0,6.0,6.0,2.0,2.0,6.0,12.0,4.0,-1.0,-1.0,1.9839805908203125,65.0
540.0,10.0,1024.0,2048.0,1024.0,1024.0,512.0,512.0,2048.0,2048.0,1024.0,1024.0,-1.0,-1.0,10.0,4.0,12.0,2.0,2.0,10.0,12.0,6.0,12.0,12.0,-1.0,-1.0,1.7560587158203125,65.0
540.0,10.0,1024.0,2048.0,1024.0,1024.0,512.0,512.0,2048.0,2048.0,1024.0,1024.0,-1.0,-1.0,10.0,4.0,12.0,2.0,2.0,10.0,12.0,6.0,12.0,12.0,-1.0,-1.0,1.747242919921875,66.0
540.0,10.0,1024.0,2048.0,1024.0,1024.0,512.0,512.0,2048.0,2048.0,1024.0,1024.0,-1.0,-1.0,10.0,4.0,12.0,2.0,2.0,10.0,12.0,6.0,12.0,12.0,-1.0,-1.0,1.8114495849609376,67.0
540.0,10.0,1024.0,2048.0,1024.0,1024.0,512.0,512.0,2048.0,2048.0,1024.0,1024.0,-1.0,-1.0,10.0,4.0,12.0,2.0,2.0,10.0,12.0,6.0,12.0,12.0,-1.0,-1.0,1.7230780029296875,67.0
540.0,10.0,1024.0,2048.0,1024.0,1024.0,512.0,512.0,2048.0,2048.0,1024.0,1024.0,-1.0,-1.0,10.0,4.0,12.0,2.0,2.0,10.0,12.0,6.0,12.0,12.0,-1.0,-1.0,1.8179998779296875,68.0
540.0,10.0,1024.0,2048.0,1024.0,1024.0,512.0,512.0,2048.0,2048.0,1024.0,1024.0,-1.0,-1.0,10.0,4.0,12.0,2.0,2.0,10.0,12.0,6.0,12.0,12.0,-1.0,-1.0,1.7335361328125,68.0
540.0,10.0,1024.0,2048.0,1024.0,1024.0,512.0,512.0,2048.0,2048.0,1024.0,1024.0,-1.0,-1.0,10.0,4.0,12.0,2.0,2.0,10.0,12.0,6.0,12.0,12.0,-1.0,-1.0,1.744961181640625,68.0
540.0,10.0,1024.0,2048.0,1024.0,1024.0,512.0,512.0,2048.0,2048.0,1024.0,1024.0,-1.0,-1.0,10.0,4.0,12.0,2.0,2.0,10.0,12.0,6.0,12.0,12.0,-1.0,-1.0,1.807251708984375,69.0
540.0,10.0,1024.0,2048.0,1024.0,1024.0,512.0,512.0,2048.0,2048.0,1024.0,1024.0,-1.0,-1.0,10.0,4.0,12.0,2.0,2.0,10.0,12.0,6.0,12.0,12.0,-1.0,-1.0,1.7490238037109376,69.0
540.0,10.0,1024.0,2048.0,1024.0,1024.0,512.0,512.0,2048.0,2048.0,1024.0,1024.0,-1.0,-1.0,10.0,4.0,12.0,2.0,2.0,10.0,12.0,6.0,12.0,12.0,-1.0,-1.0,1.7990126953125,53.0
540.0,10.0,1024.0,2048.0,1024.0,1024.0,512.0,512.0,2048.0,2048.0,1024.0,1024.0,-1.0,-1.0,10.0,4.0,12.0,2.0,2.0,10.0,12.0,6.0,12.0,12.0,-1.0,-1.0,1.7562265625,56.0
540.0,10.0,1024.0,2048.0,1024.0,1024.0,512.0,512.0,2048.0,2048.0,1024.0,1024.0,-1.0,-1.0,10.0,4.0,12.0,2.0,2.0,10.0,12.0,6.0,12.0,12.0,-1.0,-1.0,1.8077066650390625,57.0
540.0,10.0,1024.0,2048.0,1024.0,1024.0,512.0,512.0,2048.0,2048.0,1024.0,1024.0,-1.0,-1.0,10.0,4.0,12.0,2.0,2.0,10.0,12.0,6.0,12.0,12.0,-1.0,-1.0,1.734414306640625,57.0
540.0,10.0,1024.0,2048.0,1024.0,1024.0,512.0,512.0,2048.0,2048.0,1024.0,1024.0,-1.0,-1.0,10.0,4.0,12.0,2.0,2.0,10.0,12.0,6.0,12.0,12.0,-1.0,-1.0,1.6743876953125,58.0
540.0,10.0,1024.0,2048.0,1024.0,1024.0,512.0,512.0,2048.0,2048.0,1024.0,1024.0,-1.0,-1.0,10.0,4.0,12.0,2.0,2.0,10.0,12.0,6.0,12.0,12.0,-1.0,-1.0,1.841261474609375,59.0
540.0,10.0,1024.0,2048.0,1024.0,1024.0,512.0,512.0,2048.0,2048.0,1024.0,1024.0,-1.0,-1.0,10.0,4.0,12.0,2.0,2.0,10.0,12.0,6.0,12.0,12.0,-1.0,-1.0,1.76346923828125,59.0
540.0,10.0,1024.0,2048.0,1024.0,1024.0,512.0,512.0,2048.0,2048.0,1024.0,1024.0,-1.0,-1.0,10.0,4.0,12.0,2.0,2.0,10.0,12.0,6.0,12.0,12.0,-1.0,-1.0,1.6706630859375,60.0
540.0,10.0,1024.0,2048.0,1024.0,1024.0,512.0,512.0,2048.0,2048.0,1024.0,1024.0,-1.0,-1.0,10.0,4.0,12.0,2.0,2.0,10.0,12.0,6.0,12.0,12.0,-1.0,-1.0,1.7403438720703126,61.0
540.0,10.0,1024.0,2048.0,1024.0,1024.0,512.0,512.0,2048.0,2048.0,1024.0,1024.0,-1.0,-1.0,10.0,4.0,12.0,2.0,2.0,10.0,12.0,6.0,12.0,12.0,-1.0,-1.0,1.762373046875,61.0
540.0,10.0,1024.0,2048.0,1024.0,1024.0,512.0,512.0,2048.0,2048.0,1024.0,1024.0,-1.0,-1.0,10.0,4.0,12.0,2.0,2.0,10.0,12.0,6.0,12.0,12.0,-1.0,-1.0,1.7841617431640624,62.0
540.0,10.0,1024.0,2048.0,1024.0,1024.0,512.0,512.0,2048.0,2048.0,1024.0,1024.0,-1.0,-1.0,10.0,4.0,12.0,2.0,2.0,10.0,12.0,6.0,12.0,12.0,-1.0,-1.0,1.72816455078125,63.0
540.0,10.0,1024.0,2048.0,1024.0,1024.0,512.0,512.0,2048.0,2048.0,1024.0,1024.0,-1.0,-1.0,10.0,4.0,12.0,2.0,2.0,10.0,12.0,6.0,12.0,12.0,-1.0,-1.0,1.78233837890625,63.0
540.0,10.0,1024.0,2048.0,1024.0,1024.0,512.0,512.0,2048.0,2048.0,1024.0,1024.0,-1.0,-1.0,10.0,4.0,12.0,2.0,2.0,10.0,12.0,6.0,12.0,12.0,-1.0,-1.0,1.8298876953125,64.0
540.0,10.0,1024.0,2048.0,1024.0,1024.0,512.0,512.0,2048.0,2048.0,1024.0,1024.0,-1.0,-1.0,10.0,4.0,12.0,2.0,2.0,10.0,12.0,6.0,12.0,12.0,-1.0,-1.0,1.6569815673828125,64.0
540.0,10.0,1024.0,2048.0,1024.0,1024.0,512.0,512.0,2048.0,2048.0,1024.0,1024.0,-1.0,-1.0,10.0,4.0,12.0,2.0,2.0,10.0,12.0,6.0,12.0,12.0,-1.0,-1.0,1.7449300537109376,65.0
540.0,10.0,1024.0,2048.0,1024.0,1024.0,512.0,512.0,2048.0,2048.0,1024.0,1024.0,-1.0,-1.0,10.0,4.0,12.0,2.0,2.0,10.0,12.0,6.0,12.0,12.0,-1.0,-1.0,1.8681749267578125,65.0
540.0,10.0,1024.0,2048.0,1024.0,1024.0,512.0,512.0,2048.0,2048.0,1024.0,1024.0,-1.0,-1.0,10.0,4.0,12.0,2.0,2.0,10.0,12.0,6.0,12.0,12.0,-1.0,-1.0,1.7902802734375,65.0
540.0,10.0,1024.0,2048.0,1024.0,1024.0,512.0,512.0,2048.0,2048.0,1024.0,1024.0,-1.0,-1.0,10.0,4.0,12.0,2.0,2.0,10.0,12.0,6.0,12.0,12.0,-1.0,-1.0,1.7786175537109374,66.0
540.0,10.0,1024.0,2048.0,1024.0,1024.0,512.0,512.0,2048.0,2048.0,1024.0,1024.0,-1.0,-1.0,10.0,4.0,12.0,2.0,2.0,10.0,12.0,6.0,12.0,12.0,-1.0,-1.0,1.760595458984375,67.0
540.0,10.0,1024.0,2048.0,1024.0,1024.0,512.0,512.0,2048.0,2048.0,1024.0,1024.0,-1.0,-1.0,10.0,4.0,12.0,2.0,2.0,10.0,12.0,6.0,12.0,12.0,-1.0,-1.0,1.80282080078125,67.0
480.0,6.0,3072.0,1024.0,512.0,2048.0,3072.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,2.0,2.0,8.0,6.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.5620511474609375,67.0
480.0,6.0,3072.0,1024.0,512.0,2048.0,3072.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,2.0,2.0,8.0,6.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.5902769775390626,67.0
480.0,6.0,3072.0,1024.0,512.0,2048.0,3072.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,2.0,2.0,8.0,6.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.5083671875,67.0
480.0,6.0,3072.0,1024.0,512.0,2048.0,3072.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,2.0,2.0,8.0,6.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.6325716552734375,67.0
480.0,6.0,3072.0,1024.0,512.0,2048.0,3072.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,2.0,2.0,8.0,6.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.5916697998046876,67.0
480.0,6.0,3072.0,1024.0,512.0,2048.0,3072.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,2.0,2.0,8.0,6.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.5650548095703125,66.0
480.0,6.0,3072.0,1024.0,512.0,2048.0,3072.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,2.0,2.0,8.0,6.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.6476558837890625,66.0
480.0,6.0,3072.0,1024.0,512.0,2048.0,3072.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,2.0,2.0,8.0,6.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.64922216796875,66.0
480.0,6.0,3072.0,1024.0,512.0,2048.0,3072.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,2.0,2.0,8.0,6.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.60673388671875,66.0
480.0,6.0,3072.0,1024.0,512.0,2048.0,3072.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,2.0,2.0,8.0,6.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.5906739501953124,66.0
480.0,6.0,3072.0,1024.0,512.0,2048.0,3072.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,2.0,2.0,8.0,6.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.60661572265625,66.0
480.0,6.0,3072.0,1024.0,512.0,2048.0,3072.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,2.0,2.0,8.0,6.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.6136473388671875,66.0
480.0,6.0,3072.0,1024.0,512.0,2048.0,3072.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,2.0,2.0,8.0,6.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.6118350830078125,66.0
480.0,6.0,3072.0,1024.0,512.0,2048.0,3072.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,2.0,2.0,8.0,6.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.5686400146484376,66.0
480.0,6.0,3072.0,1024.0,512.0,2048.0,3072.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,2.0,2.0,8.0,6.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.59024365234375,66.0
480.0,6.0,3072.0,1024.0,512.0,2048.0,3072.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,2.0,2.0,8.0,6.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.6061600341796876,66.0
480.0,6.0,3072.0,1024.0,512.0,2048.0,3072.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,2.0,2.0,8.0,6.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.6708695068359376,66.0
480.0,6.0,3072.0,1024.0,512.0,2048.0,3072.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,2.0,2.0,8.0,6.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.588891845703125,66.0
480.0,6.0,3072.0,1024.0,512.0,2048.0,3072.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,2.0,2.0,8.0,6.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.6451988525390624,66.0
480.0,6.0,3072.0,1024.0,512.0,2048.0,3072.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,2.0,2.0,8.0,6.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.5615250244140626,66.0
480.0,6.0,3072.0,1024.0,512.0,2048.0,3072.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,2.0,2.0,8.0,6.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.610908935546875,66.0
480.0,6.0,3072.0,1024.0,512.0,2048.0,3072.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,2.0,2.0,8.0,6.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.6577379150390625,66.0
480.0,6.0,3072.0,1024.0,512.0,2048.0,3072.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,2.0,2.0,8.0,6.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.5741689453125,66.0
480.0,6.0,3072.0,1024.0,512.0,2048.0,3072.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,2.0,2.0,8.0,6.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.523748046875,65.0
480.0,6.0,3072.0,1024.0,512.0,2048.0,3072.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,2.0,2.0,8.0,6.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.5277384033203125,66.0
480.0,6.0,3072.0,1024.0,512.0,2048.0,3072.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,2.0,2.0,8.0,6.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.64809912109375,66.0
480.0,6.0,3072.0,1024.0,512.0,2048.0,3072.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,2.0,2.0,8.0,6.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.5967716064453126,66.0
480.0,6.0,3072.0,1024.0,512.0,2048.0,3072.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,2.0,2.0,8.0,6.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.510228759765625,65.0
480.0,6.0,3072.0,1024.0,512.0,2048.0,3072.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,2.0,2.0,8.0,6.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.5136414794921875,65.0
480.0,6.0,3072.0,1024.0,512.0,2048.0,3072.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,2.0,2.0,8.0,6.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.6539881591796874,66.0
480.0,12.0,1024.0,3072.0,3072.0,3072.0,3072.0,3072.0,512.0,1024.0,2048.0,1024.0,1024.0,3072.0,10.0,8.0,8.0,8.0,12.0,2.0,12.0,10.0,2.0,10.0,12.0,4.0,1.9175216064453124,65.0
480.0,12.0,1024.0,3072.0,3072.0,3072.0,3072.0,3072.0,512.0,1024.0,2048.0,1024.0,1024.0,3072.0,10.0,8.0,8.0,8.0,12.0,2.0,12.0,10.0,2.0,10.0,12.0,4.0,1.839895751953125,67.0
480.0,12.0,1024.0,3072.0,3072.0,3072.0,3072.0,3072.0,512.0,1024.0,2048.0,1024.0,1024.0,3072.0,10.0,8.0,8.0,8.0,12.0,2.0,12.0,10.0,2.0,10.0,12.0,4.0,1.82007568359375,67.0
480.0,12.0,1024.0,3072.0,3072.0,3072.0,3072.0,3072.0,512.0,1024.0,2048.0,1024.0,1024.0,3072.0,10.0,8.0,8.0,8.0,12.0,2.0,12.0,10.0,2.0,10.0,12.0,4.0,1.84689697265625,68.0
480.0,12.0,1024.0,3072.0,3072.0,3072.0,3072.0,3072.0,512.0,1024.0,2048.0,1024.0,1024.0,3072.0,10.0,8.0,8.0,8.0,12.0,2.0,12.0,10.0,2.0,10.0,12.0,4.0,1.8346217041015624,68.0
480.0,12.0,1024.0,3072.0,3072.0,3072.0,3072.0,3072.0,512.0,1024.0,2048.0,1024.0,1024.0,3072.0,10.0,8.0,8.0,8.0,12.0,2.0,12.0,10.0,2.0,10.0,12.0,4.0,1.8491654052734374,69.0
480.0,12.0,1024.0,3072.0,3072.0,3072.0,3072.0,3072.0,512.0,1024.0,2048.0,1024.0,1024.0,3072.0,10.0,8.0,8.0,8.0,12.0,2.0,12.0,10.0,2.0,10.0,12.0,4.0,1.9586776123046874,54.0
480.0,12.0,1024.0,3072.0,3072.0,3072.0,3072.0,3072.0,512.0,1024.0,2048.0,1024.0,1024.0,3072.0,10.0,8.0,8.0,8.0,12.0,2.0,12.0,10.0,2.0,10.0,12.0,4.0,1.8863880615234374,56.0
480.0,12.0,1024.0,3072.0,3072.0,3072.0,3072.0,3072.0,512.0,1024.0,2048.0,1024.0,1024.0,3072.0,10.0,8.0,8.0,8.0,12.0,2.0,12.0,10.0,2.0,10.0,12.0,4.0,1.8501356201171875,57.0
480.0,12.0,1024.0,3072.0,3072.0,3072.0,3072.0,3072.0,512.0,1024.0,2048.0,1024.0,1024.0,3072.0,10.0,8.0,8.0,8.0,12.0,2.0,12.0,10.0,2.0,10.0,12.0,4.0,1.844145263671875,58.0
480.0,12.0,1024.0,3072.0,3072.0,3072.0,3072.0,3072.0,512.0,1024.0,2048.0,1024.0,1024.0,3072.0,10.0,8.0,8.0,8.0,12.0,2.0,12.0,10.0,2.0,10.0,12.0,4.0,1.8463887939453125,59.0
480.0,12.0,1024.0,3072.0,3072.0,3072.0,3072.0,3072.0,512.0,1024.0,2048.0,1024.0,1024.0,3072.0,10.0,8.0,8.0,8.0,12.0,2.0,12.0,10.0,2.0,10.0,12.0,4.0,1.78412060546875,60.0
480.0,12.0,1024.0,3072.0,3072.0,3072.0,3072.0,3072.0,512.0,1024.0,2048.0,1024.0,1024.0,3072.0,10.0,8.0,8.0,8.0,12.0,2.0,12.0,10.0,2.0,10.0,12.0,4.0,1.889015625,61.0
480.0,12.0,1024.0,3072.0,3072.0,3072.0,3072.0,3072.0,512.0,1024.0,2048.0,1024.0,1024.0,3072.0,10.0,8.0,8.0,8.0,12.0,2.0,12.0,10.0,2.0,10.0,12.0,4.0,1.9200543212890624,61.0
480.0,12.0,1024.0,3072.0,3072.0,3072.0,3072.0,3072.0,512.0,1024.0,2048.0,1024.0,1024.0,3072.0,10.0,8.0,8.0,8.0,12.0,2.0,12.0,10.0,2.0,10.0,12.0,4.0,1.8508641357421876,62.0
480.0,12.0,1024.0,3072.0,3072.0,3072.0,3072.0,3072.0,512.0,1024.0,2048.0,1024.0,1024.0,3072.0,10.0,8.0,8.0,8.0,12.0,2.0,12.0,10.0,2.0,10.0,12.0,4.0,1.8013917236328125,63.0
480.0,12.0,1024.0,3072.0,3072.0,3072.0,3072.0,3072.0,512.0,1024.0,2048.0,1024.0,1024.0,3072.0,10.0,8.0,8.0,8.0,12.0,2.0,12.0,10.0,2.0,10.0,12.0,4.0,1.960978271484375,63.0
480.0,12.0,1024.0,3072.0,3072.0,3072.0,3072.0,3072.0,512.0,1024.0,2048.0,1024.0,1024.0,3072.0,10.0,8.0,8.0,8.0,12.0,2.0,12.0,10.0,2.0,10.0,12.0,4.0,1.9465445556640626,64.0
480.0,12.0,1024.0,3072.0,3072.0,3072.0,3072.0,3072.0,512.0,1024.0,2048.0,1024.0,1024.0,3072.0,10.0,8.0,8.0,8.0,12.0,2.0,12.0,10.0,2.0,10.0,12.0,4.0,1.840671630859375,64.0
480.0,12.0,1024.0,3072.0,3072.0,3072.0,3072.0,3072.0,512.0,1024.0,2048.0,1024.0,1024.0,3072.0,10.0,8.0,8.0,8.0,12.0,2.0,12.0,10.0,2.0,10.0,12.0,4.0,1.839594482421875,65.0
480.0,12.0,1024.0,3072.0,3072.0,3072.0,3072.0,3072.0,512.0,1024.0,2048.0,1024.0,1024.0,3072.0,10.0,8.0,8.0,8.0,12.0,2.0,12.0,10.0,2.0,10.0,12.0,4.0,1.9091435546875,66.0
480.0,12.0,1024.0,3072.0,3072.0,3072.0,3072.0,3072.0,512.0,1024.0,2048.0,1024.0,1024.0,3072.0,10.0,8.0,8.0,8.0,12.0,2.0,12.0,10.0,2.0,10.0,12.0,4.0,1.894298583984375,66.0
480.0,12.0,1024.0,3072.0,3072.0,3072.0,3072.0,3072.0,512.0,1024.0,2048.0,1024.0,1024.0,3072.0,10.0,8.0,8.0,8.0,12.0,2.0,12.0,10.0,2.0,10.0,12.0,4.0,1.8967008056640624,67.0
480.0,12.0,1024.0,3072.0,3072.0,3072.0,3072.0,3072.0,512.0,1024.0,2048.0,1024.0,1024.0,3072.0,10.0,8.0,8.0,8.0,12.0,2.0,12.0,10.0,2.0,10.0,12.0,4.0,1.846546142578125,67.0
480.0,12.0,1024.0,3072.0,3072.0,3072.0,3072.0,3072.0,512.0,1024.0,2048.0,1024.0,1024.0,3072.0,10.0,8.0,8.0,8.0,12.0,2.0,12.0,10.0,2.0,10.0,12.0,4.0,1.85009521484375,68.0
480.0,12.0,1024.0,3072.0,3072.0,3072.0,3072.0,3072.0,512.0,1024.0,2048.0,1024.0,1024.0,3072.0,10.0,8.0,8.0,8.0,12.0,2.0,12.0,10.0,2.0,10.0,12.0,4.0,1.9372335205078124,69.0
480.0,12.0,1024.0,3072.0,3072.0,3072.0,3072.0,3072.0,512.0,1024.0,2048.0,1024.0,1024.0,3072.0,10.0,8.0,8.0,8.0,12.0,2.0,12.0,10.0,2.0,10.0,12.0,4.0,1.904673583984375,69.0
480.0,12.0,1024.0,3072.0,3072.0,3072.0,3072.0,3072.0,512.0,1024.0,2048.0,1024.0,1024.0,3072.0,10.0,8.0,8.0,8.0,12.0,2.0,12.0,10.0,2.0,10.0,12.0,4.0,1.8804783935546876,54.0
480.0,12.0,1024.0,3072.0,3072.0,3072.0,3072.0,3072.0,512.0,1024.0,2048.0,1024.0,1024.0,3072.0,10.0,8.0,8.0,8.0,12.0,2.0,12.0,10.0,2.0,10.0,12.0,4.0,1.9177169189453125,56.0
480.0,12.0,1024.0,3072.0,3072.0,3072.0,3072.0,3072.0,512.0,1024.0,2048.0,1024.0,1024.0,3072.0,10.0,8.0,8.0,8.0,12.0,2.0,12.0,10.0,2.0,10.0,12.0,4.0,1.849781494140625,57.0
600.0,8.0,2048.0,2048.0,512.0,512.0,2048.0,3072.0,3072.0,3072.0,-1.0,-1.0,-1.0,-1.0,8.0,12.0,6.0,12.0,10.0,4.0,6.0,12.0,-1.0,-1.0,-1.0,-1.0,1.8736483154296875,58.0
600.0,8.0,2048.0,2048.0,512.0,512.0,2048.0,3072.0,3072.0,3072.0,-1.0,-1.0,-1.0,-1.0,8.0,12.0,6.0,12.0,10.0,4.0,6.0,12.0,-1.0,-1.0,-1.0,-1.0,1.8232357177734375,58.0
600.0,8.0,2048.0,2048.0,512.0,512.0,2048.0,3072.0,3072.0,3072.0,-1.0,-1.0,-1.0,-1.0,8.0,12.0,6.0,12.0,10.0,4.0,6.0,12.0,-1.0,-1.0,-1.0,-1.0,1.7613670654296876,59.0
600.0,8.0,2048.0,2048.0,512.0,512.0,2048.0,3072.0,3072.0,3072.0,-1.0,-1.0,-1.0,-1.0,8.0,12.0,6.0,12.0,10.0,4.0,6.0,12.0,-1.0,-1.0,-1.0,-1.0,1.7715787353515624,60.0
600.0,8.0,2048.0,2048.0,512.0,512.0,2048.0,3072.0,3072.0,3072.0,-1.0,-1.0,-1.0,-1.0,8.0,12.0,6.0,12.0,10.0,4.0,6.0,12.0,-1.0,-1.0,-1.0,-1.0,1.7841353759765626,60.0
